id,isbn,numcopies,title,author,genre,cover,desc,collection
206,9780740768729,1,The Annotated Mona Lisa: A Crash Course In Art History From Prehistoric To Post-modern,Carol Strickland,"History Of Art / Art & Design Styles, Modern Art, Prehistoric Art, Art, Art & Art Instruction, History - General, Art / History / Prehistoric & Primitive, History - Modern (Late 19th Century to 1945), History - Prehistoric & Primitive",https://covers.openlibrary.org/b/isbn/9780740768729-M.jpg,No description available.,history
207,9781484085950,1,Jennie Wood's Flutter: Hell Can Wait...,Jennie Wood,"Gay youth, Transgender people, Shapeshifting, Comic books, strips",https://covers.openlibrary.org/b/isbn/9781484085950-M.jpg,"""Fifteen year-old Lily shape-shifts into a boy to get the girl. Chaos ensues from pretending to be someone she's not. While coming to terms with who she really is and what she's done, Lily learns that life as a boy is just as difficult",art
208,9781506708867,1,The Flutter Collection,Jennie Wood,,https://covers.openlibrary.org/b/isbn/9781506708867-M.jpg,No description available.,other
209,9780804755016,1,Between Islam and the State: The Politics Of Engagement,Berna Turam,"Islam, Political structures: democracy, Religion, Politics & State, Social Science, Politics / Current Events, Sociology, Middle East, Government - International, Islamic Studies, Social Science / Islamic Studies, Islam and politics, Islam and state, Nationalism, Turkey",https://covers.openlibrary.org/b/isbn/9780804755016-M.jpg,No description available.,social science
210,9781452173801,1,A Day in the Life of Marlon Bundo,"Jill Twiss, Marlon Bundo",,https://covers.openlibrary.org/b/isbn/9781452173801-M.jpg,No description available.,other
211,9788183282963,1,"India, the Future Is Now: The Vision And Road Map For The Country By Her Young Parliamentarians",Shashi Tharoor,"Politics and government, Economic conditions, Economic policy",https://covers.openlibrary.org/b/isbn/9788183282963-M.jpg,"'""India: The Future is Now presents the vision and roadmap for the country and brings together India\'s young parliamentarians, cutting across ideologies, geographies and political affiliations. These nation-builders provide perspectives on a wide range of issues and despite their seemingly contrasting paths, they all stand united in their desire for the upliftment of each and every Indian. The voices of these young men and women cannot be ignored, for they are the leaders of tomorrow, the ones who will chart the course of India\'s future.""--Publisher\'s website",social science
212,9780060839888,1,The Case for Hillary Clinton,Susan Estrich,"Presidents' spouses, United States, Politics / Current Events, U.S. Practical Politics, U.S. Senate, Political Science, Politics/International Relations, Government - Executive Branch, Political, Political Process - Elections, Political Science / Government / Executive Branch, Legislators, Women legislators, Biography",https://covers.openlibrary.org/b/isbn/9780060839888-M.jpg,No description available.,social science
213,9780814751084,1,"Urban Girls: Resisting Stereotypes, Creating Identities",,"Poor teenagers -- United States, Teenage girls -- United States, Urban poor -- United States, Minority teenagers -- United States",https://covers.openlibrary.org/b/isbn/9780814751084-M.jpg,No description available.,other
214,9780880295338,1,When God Was a Woman,Merlin Stone,"Feminism, Religion & Beliefs",https://covers.openlibrary.org/b/isbn/9780880295338-M.jpg,No description available.,gender studies
215,9780822963165,1,Enduring Reform: Progressive Activism And Private Sector Responses In Latin America's Democracies,"Jeffrey W. Rubin, Vivienne Bennett","Democratization, Budget, Social movements, Polarization (Social sciences), Business and politics",https://covers.openlibrary.org/b/isbn/9780822963165-M.jpg,No description available.,history
216,9780131849716,1,Gender in Cross-cultural Perspective,"Caroline Brettell, Carolyn Fishel Sargent",Sex role -- Cross-cultural studies.,https://covers.openlibrary.org/b/isbn/9780131849716-M.jpg,No description available.,gender studies
217,9781597096881,1,"Two Americas, Two Educations: Funding Quality Schools For All Students",Paul F. Cummins,"Nonfiction / Education, General, Social Science, Education, Education and state, Finance, Political aspects, Public schools, United States, Sociology",https://covers.openlibrary.org/b/isbn/9781597096881-M.jpg,No description available.,social science
218,9780452274662,1,The Autobiography of My Mother,Jamaica Kincaid,"Women -- Dominica -- Fiction., Dominica -- Fiction.",https://covers.openlibrary.org/b/isbn/9780452274662-M.jpg,No description available.,fiction
219,9781523502059,1,"Belong Find Your People, Create Community & Live a More Connected Life: Find Your People, Create Community & Live A More Connected Life",Radha Agrawal,"Communities, Self-perception, Self-consciousness (Awareness), Social groups, Belonging (Social psychology)",https://covers.openlibrary.org/b/isbn/9781523502059-M.jpg,"'""...Belong takes readers on a two-part journey. Part one is Going IN—a gentle but intentional process of self-discovery and finding out your true energy levels and VIA (values, interests, and abilities). Part two is Going OUT—building on all that you’ve learned about yourself to find those few special people who feed your soul, and discovering, or creating, the ever-widening groups that align with your aims and desires""-",social science
220,9780062435088,1,Sex Object: A Memoir,Jessica Valenti,"Feminists, Feminsim, Sex, Biography, Sexism",https://covers.openlibrary.org/b/isbn/9780062435088-M.jpg,"'""Who would I be if I lived in a world that didn\'t hate women?"" Hailed by the Washington Post as ""one of the most visible and successful feminists of her generation,"" Jessica Valenti has been leading the national conversation on gender and politics for over a decade. Now, in a memoir that Publishers Weekly calls ""bold and unflinching,"" Valenti explores the toll that sexism takes on women\'s lives, from the everyday to the existential. From subway gropings and imposter syndrome to sexual awakenings and motherhood, Sex Object reveals the painful, embarrassing, and sometimes illegal moments that shaped Valenti\'s adolescence and young adulthood in New York City. In the tradition of writers like Joan Didion and Mary Karr, Sex Object is a profoundly moving tour de force that is bound to shock those already familiar with Valenti\'s work, and enthrall those who are just finding it.--\n\n""Guardian US columnist Jessica Valenti has been leading that national conversation for over a decade and is widely credited with sparking the new wave of the women\'s movement. When Jessica launched Feministing.com in 2004, it quickly became the most popular feminist site online not just because of Valenti\'s news acumen and analysis, but because of her humor, frankness, and willingness to open up about her own life and struggles. At the Guardian US, Valenti\'s wildly popular column currently garners over 1M monthly views and she is frequently their most ""shared"" author. She is frequent commentator on national television and a heavily requested speaker. With Sex Object, Valenti moves away from politics and policy focusing instead on funny, painful, embarrassing, and sometimes illegal moments from her life that tell a broader story about modern womanhood. Structured in three acts to follow the arc of a woman\'s life, BODIES, BOYS, BABIES, the stories that highlight the book are about drugs, sex, harassment, assault, bad boyfriends, too-nice boyfriends, abortions, birth, class anxiety, impostor syndrome, death threats, resistance, and family. Valenti has authored a few books with smaller presses including Full Frontal Feminist (46k LTD) but this is the first time she is being published by a major publisher. With its controversial subject matter (there is a highly detailed chapter about getting an abortion), Sex Object is bound to make waves the same way Fear of Flying did in the \'70s; We keep hearing the feminism is ""having a moment""- luckily, we are publishing the leader of the pack""-",gender studies
221,9780316407212,1,Sins of Empire (gods of Blood and Powder),Brian McClellan,,https://covers.openlibrary.org/b/isbn/9780316407212-M.jpg,No description available.,other
222,9780743256117,1,"Our Bodies, Ourselves: A New Edition For A New Era",,"Women -- Health and hygiene, Women -- Diseases, Women -- Psychology",https://covers.openlibrary.org/b/isbn/9780743256117-M.jpg,No description available.,self-help
223,9780061965500,1,Victory the Triumphant Gay Revolution: The Triumphant Gay Revolution,Linda R. Hirshman,"Gay liberation movement, Gays, Social conditions, Legal status, laws, History",https://covers.openlibrary.org/b/isbn/9780061965500-M.jpg,"""Drawing on archival material and in-depth interviews, the author, a Supreme Court lawyer and political pundit chronicles the gay rights movement, revealing how the fight for gay rights has changed the American landscape for all citizens, blurring rigid gender lines and redefining the definition of family.  She details the story of how a resourceful and dedicated minority transformed the notion of American marriage equality and forged a campaign for cultural change that will serve as a model for all future political movements. In the vein of Taylor Branch's book, Parting of the Waters, this book is the story of a massive shift in American culture. It offers an insider's view of the crucial struggle that is leading to change, incorporating her experiences and insights and drawing upon new interviews with movement titans such as Frank Kameny and Phyllis Lyon, with next-generation activists such as Evan Wolfson of Freedom to Marry, and with allies including the likes of New York Senator Kirsten Gillibrand, to create a comprehensive, inspiring history of change in our time",history
224,9780809038169,1,Devices and Desires: A History Of Contraceptives In America,Andrea Tone,"United States, History - General History, History, History - U.S., History: American, United States - General, History / United States / General, Birth control, Contraceptives",https://covers.openlibrary.org/b/isbn/9780809038169-M.jpg,No description available.,history
225,0742518647,1,Sisters and Lovers: Women And Desire In Bali (asian Voices),Megan Jennaway,"Ethnography, Women's studies, Women, Indonesia, Ethnic Studies - General, Social Science, Sociology, Bali, Sexual behavior, Feminism & Feminist Theory, Social Science / Ethnic Studies, Bali (Province), Anthropology - Cultural, Asia - General, Ethnology, Social conditions",https://covers.openlibrary.org/b/isbn/0742518647-M.jpg,No description available.,social science
226,9781594200946,1,The Girls Who Went Away: The Hidden History Of Women Who Surrendered Children For Adoption In The Decades Before Roe V. Wade,Ann Fessler,"Birthmothers -- United States, Adoption -- United States -- Psychological aspects",https://covers.openlibrary.org/b/isbn/9781594200946-M.jpg,No description available.,other
227,9780807067932,1,The Myth of Matriarchal Prehistory: Why An Invented Past Will Not Give Women A Future,Cynthia Eller,"Myths & mythology, Women's studies, Sociology, Social Science, Anthropology - Cultural, Feminism & Feminist Theory, Women's Studies - General, Social Science / Women's Studies",https://covers.openlibrary.org/b/isbn/9780807067932-M.jpg,No description available.,social science
228,9780813367880,1,Theorizing Feminism: Parallel Trends In The Humanities And Social Sciences,,Feminist theory,https://covers.openlibrary.org/b/isbn/9780813367880-M.jpg,No description available.,other
229,0802131638,1,"The Sexual Outlaw: A Documentary (rechy, John)",John Rechy,"Gender studies, Sociology, Fiction, Gay Studies, Human Sexuality, Psychology & Psychiatry / Human Sexuality",https://covers.openlibrary.org/b/isbn/0802131638-M.jpg,No description available.,fiction
230,9780982724651,1,The State of the Union: Notes On An Obama Administration,,,https://covers.openlibrary.org/b/isbn/9780982724651-M.jpg,No description available.,other
231,9780691124216,1,An Enchanted Modern: Gender And Public Piety In Shi'i Lebanon,Lara Deeb,"Shiites -- Lebanon -- Beirut, Islam and politics -- Lebanon -- Beirut, Women in Islam -- Lebanon -- Beirut",https://covers.openlibrary.org/b/isbn/9780691124216-M.jpg,No description available.,social science
232,9780007420124,1,Art of War,Sun Tzu,"Military art and science, early works to 1800",https://covers.openlibrary.org/b/isbn/9780007420124-M.jpg,No description available.,art
233,9780060595371,1,Couldn't Keep It to Myself:  Wally Lamb And The Women Of York Correctional Institution (testimonies From Our Imprisoned Sisters),Wally Lamb,"Women, Women's Studies - General, Prisoners' writings, American, Language, Language Arts & Disciplines, Sociology, Women prisoners, Women authors, Composition & Creative Writing - General, Penology, Language Arts & Disciplines / Composition & Creative Writing, Connecticut, American literature",https://covers.openlibrary.org/b/isbn/9780060595371-M.jpg,No description available.,social science
235,0590897969,1,Girls Speak Out: Finding Your True Self,Andrea Johnston,"Teenage girls -- United States -- Psychology -- Juvenile literature., Self-esteem in adolescence -- United States -- Juvenile literature., Self-perception in adolescence -- United States -- Juvenile literature., Self-esteem in women -- United States -- Juvenile literature., Self-help groups -- Activity programs -- Juvenile literature., Self-esteem., Self-perception., Adolescence.",https://covers.openlibrary.org/b/isbn/0590897969-M.jpg,'A handbook on self-esteem for girls,self-help
236,9780924304507,1,"Gender, Sexuality, and Body Politics in Modern Asia",Michael G. Peletz,,https://covers.openlibrary.org/b/isbn/9780924304507-M.jpg,No description available.,other
237,9781557047410,1,The Namesake: A Portrait Of The Film Based On The Novel By Jhumpa Lahiri (newmarket Pictorial Moviebooks),,"Film theory & criticism, Performing Arts, Pop Arts / Pop Culture, Cinema/Film: Book, Film & Video - General, Performing Arts / Film / General, Screenplays, Namesake (Motion picture)",https://covers.openlibrary.org/b/isbn/9781557047410-M.jpg,No description available.,other
238,0449903397,1,Rachel and Her Children: Homeless Families In America,Jonathan Kozol,"Homeless persons -- United States., Poor -- United States.",https://covers.openlibrary.org/b/isbn/0449903397-M.jpg,No description available.,other
239,9780374528041,1,The Vagabond,Colette,"Divorced women -- Fiction., Actresses -- Fiction., France -- Fiction.",https://covers.openlibrary.org/b/isbn/9780374528041-M.jpg,No description available.,fiction
240,9781580052016,1,Full Frontal Feminism: A Young Woman's Guide To Why Feminism Matters,,,https://covers.openlibrary.org/b/isbn/9781580052016-M.jpg,No description available.,other
241,9780615856421,1,"Flutter, Volume Three: Rid Of Me",,,https://covers.openlibrary.org/b/isbn/9780615856421-M.jpg,No description available.,other
242,9780692510551,1,Jennie Wood's Flutter Don't Let Me Die Nervous: Don't Let Me Die Nervous,"Wood, Jennie (Comic book author)","Sexual orientation, Identity (Philosophical concept), Dating (Social customs), Comic books, strips",https://covers.openlibrary.org/b/isbn/9780692510551-M.jpg,"'""In Flutter, Volume Two: Don\'t Let Me Die Nervous, Lily learns that even a 15 year-old shape-shifter can\'t run away from her problems. With her loved ones in danger, she returns to St. Charles to live as Jesse and try to repair the damage she\'s done. But knowing what she\'s capable of, can Lily be content as a popular high school varsity quarterback?"" Publisher",art
243,1584794550,1,Alterknits: Over Twenty-five Patterns For Adventurous Knitters,Leigh Radford,Knitting -- Patterns.,https://covers.openlibrary.org/b/isbn/1584794550-M.jpg,No description available.,other
244,9780553211160,1,Leaves of Grass: The 1892 Edition,Walt Whitman,,https://covers.openlibrary.org/b/isbn/9780553211160-M.jpg,No description available.,other
245,0451625056,1,American Wives: 30 Short Stories By Women,,"Married women -- Fiction., American fiction -- Women authors., Domestic fiction, American., Short stories, American.",https://covers.openlibrary.org/b/isbn/0451625056-M.jpg,'408 p. ; 18 c,fiction
246,0451627342,1,Among Sisters: Short Stories By Women Writers,,"Short stories, English, Short stories, American, American fiction -- Women authors, English fiction -- Women authors, Sisters -- Fiction",https://covers.openlibrary.org/b/isbn/0451627342-M.jpg,No description available.,fiction
247,0451627334,1,Wives and Husbands: 20 Short Stories About Marriage,,,https://covers.openlibrary.org/b/isbn/0451627334-M.jpg,No description available.,other
248,0449212602,1,The Handmaid's Tale,,,https://covers.openlibrary.org/b/isbn/0449212602-M.jpg,"IN THE WORLD OF THE NEAR FUTURE, WHO WILL CONTROL WOMEN'S BODIES? Offred is a Handmaid in the Republic of Gilead. She may leave the home of the Commander and his wife once a day to walk to food markets whose signs are now pictures instead of words because women are no longer allowed to read. She must lie on her back once a month and pray that the Commander makes her pregnant, because in an age of declining births, Offred and the other Handmaids are valued only if their ovaries are viable. Offred can remember the years before, when she lived and made love with her husband Luke; when she played with and protected her daughter; when she had a job, money of her own, and access to knowledge. But all of that is gone now... everything has changed.--back cover",other
249,9780674005372,1,Behind the Mask: Destruction And Creativity In Womens Aggression,Dana Crowley Jack,"Behavioural theory (Behaviourism), Women's studies, Social Science, Psychology, Sociology, Personality, Psychopathology - General, Women's Studies - General, Social Science / Women's Studies",https://covers.openlibrary.org/b/isbn/9780674005372-M.jpg,No description available.,social science
250,9781597190145,1,10 Steps to Loving Your Body: (no Matter What Size You Are),Pat Ballard,"Body image in women, Obesity in women -- Psychological aspects",https://covers.openlibrary.org/b/isbn/9781597190145-M.jpg,No description available.,gender studies
251,9780195342956,1,The Changing Portrayal of Adolescents in the Media and Why It Matters,,"Youth in mass media, Mass media and youth",https://covers.openlibrary.org/b/isbn/9780195342956-M.jpg,"""Adolescents are eager consumers of mass media entertainment and are particularly susceptible to various forms of media influence, such as modeling, desensitization, and contagion. These once controversial phenomena are now widely accepted along with the recognition that the media are a major socializer of youth. During the economic boom of the post-World War II era, marketers and advertisers identified adolescents as a major audience, which led to the emergence of a pervasive youth culture. Enormous changes ensued in the media's portrayal of adolescents and the behaviors they emulate. These changes were spurred by increased availability and consumption of television, which joined radio, film, and magazines as major influence on youth. Later, the rapid growth of the video game industry and the internet contributed to the encompassing presence of the media. Today, opportunities for youthful expression about to the point where adolescents can easily create and disseminate content with little control by traditional media gatekeepers. In this book leading scholars analyze the emergence of youth culture in music and powerful trends in gender and ethnic-racial representation, sexuality, substance use, violence, and suicide portrayed in the media. This book illuminates the evolution of teen portrayal, the potential consequences of these changes, and the ways policy-makers and parents can respond",other
252,9780132344821,1,Soa Principles of Service Design (the Prentice Hall Service-oriented Computing Series from Thomas Erl),Thomas Erl,,https://covers.openlibrary.org/b/isbn/9780132344821-M.jpg,No description available.,other
253,9780134472096,1,International Economics,James Gerber,,https://covers.openlibrary.org/b/isbn/9780134472096-M.jpg,No description available.,other
254,0374525641,1,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, And The Collision Of Two Cultures",Anne Fadiman,"Transcultural medical care -- California -- Case studies, Hmong American children -- Medical care -- California, Hmong Americans -- Medicine, Intercultural communication, Epilepsy in children",https://covers.openlibrary.org/b/isbn/0374525641-M.jpg,No description available.,other
255,9780195124873,1,Women of the Sacred Groves: Divine Priestesses Of Okinawa,Susan Starr Sered,"Women -- Religious life -- Japan -- Okinawa-ken, Women priests -- Japan -- Okinawa-ken, Okinawa-ken (Japan) -- Religious life and customs",https://covers.openlibrary.org/b/isbn/9780195124873-M.jpg,No description available.,gender studies
256,9780375758720,1,"Seafaring Women: Adventures Of Pirate Queens, Female Stowaways, And Sailors' Wives",David Cordingly,,https://covers.openlibrary.org/b/isbn/9780375758720-M.jpg,No description available.,other
257,9780156030489,1,Kiffe Kiffe Tomorrow,Faïza Guène,,https://covers.openlibrary.org/b/isbn/9780156030489-M.jpg,No description available.,other
259,9780374286217,1,Walking Out on the Boys,Frances K. Conley,"Conley, Frances K, Neurosurgeons -- California -- Biography, Women surgeons -- California -- Biography, Sex discrimination in medicine",https://covers.openlibrary.org/b/isbn/9780374286217-M.jpg,"'""In May 1991, Frances Conley, the first female tenured full professor of neurosurgery in the country, made headline news when she resigned from her position at Stanford University to protest the medical school\'s long-ingrained overt gender discrimination.\n\nIn this forthright memoir, Conley describes her medical training, the enormous investment she made in becoming a member of the small, elite, white male world of neurosurgery, and her realization - late in an extraordinarily successful career - that she would never really be a full member of this club."".\n\n""Conley takes us inside the world of academic medicine, where all doctors are trained but where women are still considered inferior. As a result, research and treatment of women\'s health problems lag for behind those of men, and women\'s careers and psyches are suffering.\n\nConley eventually returned to Stanford after some of the changes for which she had fought so hard were initiated, but her story makes it painfully clear that, in spite of their advances, female doctors - as well as all other female hospital staff - still have a long way to go before they are judged on the basis of their abilities rather than on their gender.""--BOOK JACKET",gender studies
260,9780811840989,1,Woman: A Celebration,,"Photography of women, Portrait photography, Women -- Portraits",https://covers.openlibrary.org/b/isbn/9780811840989-M.jpg,No description available.,gender studies
261,0446603775,1,Dawn,Octavia E. Butler,Genetic engineering -- Fiction,https://covers.openlibrary.org/b/isbn/0446603775-M.jpg,No description available.,fiction
262,9781435162877,1,The Count of Monte Cristo,,,https://covers.openlibrary.org/b/isbn/9781435162877-M.jpg,No description available.,other
263,9780345533487,1,A Knight of the Seven Kingdoms,George R. R. Martin,"Seven Kingdoms (Imaginary place), Imaginary places, Fiction, Knights and knighthood, Gentry",https://covers.openlibrary.org/b/isbn/9780345533487-M.jpg,"""Taking place nearly a century before the events of A Game of Thrones, A Knight of the Seven Kingdoms compiles the first three official prequel novellas to George R. R. Martin's ongoing masterwork, A Song of Ice and Fire. These never-before-collected adventures recount an age when the Targaryen line still holds the Iron Throne, and the memory of the last dragon has not yet passed from living consciousness. Before Tyrion Lannister and Podrick Payne, there was Dunk and Egg. A young, naïve but ultimately courageous hedge knight, Ser Duncan the Tall towers above his rivals--in stature if not experience. Tagging along is his diminutive squire, a boy called Egg--whose true name is hidden from all he and Dunk encounter. Though more improbable heroes may not be found in all of Westeros, great destinies lay ahead for these two... as do powerful foes, royal intrigue, and outrageous exploits"" -- Dust jacket flap.",fiction
264,9781585103966,1,"Odysseus at Troy: Sophocles' Ajax, And Euripides' Hecuba And Trojan Women",Stephen Esposito,"Greek drama, Odysseus (Greek mythology)",https://covers.openlibrary.org/b/isbn/9781585103966-M.jpg,No description available.,other
265,9781960730244,1,Don't Forget Me Tomorrow Alternate Cover: Alternate Cover,A. L. Jackson,"Fiction, romance, general",https://covers.openlibrary.org/b/isbn/9781960730244-M.jpg,No description available.,fiction
266,9781591023975,1,Uncorrected Papers: Diverse Philosophical Dissents,Wallace I. Matson,Philosophy.,https://covers.openlibrary.org/b/isbn/9781591023975-M.jpg,No description available.,other
267,9780415910057,1,"The Gender/sexuality Reader: Culture, History, Political Economy",,,https://covers.openlibrary.org/b/isbn/9780415910057-M.jpg,No description available.,other
268,9780813331645,1,"Same Sex, Different Cultures: Exploring Gay And Lesbian Lives",Gilbert H. Herdt,"Gay & Lesbian studies, Sociology, Lesbian Studies, Social Science, Gender Studies, Psychology, Anthropology - Cultural, Gay Studies, Culture conflict, Social Science / Gay Studies, Social Science-Anthropology - Cultural, Social Science-Lesbian Studies",https://covers.openlibrary.org/b/isbn/9780813331645-M.jpg,No description available.,social science
269,9781885535337,1,Guide to Getting It on for Adults of All Ages: For Adults Of All Ages,Paul Joannides,Sex instruction,https://covers.openlibrary.org/b/isbn/9781885535337-M.jpg,No description available.,gender studies
270,9781982104122,1,Black Ice a Thriller: A Thriller,Brad Thor,,https://covers.openlibrary.org/b/isbn/9781982104122-M.jpg,No description available.,other
271,9781420150674,1,Maryanns Hope,M. Jebber,"Fiction, christian, romance, general, Fiction, romance, historical, 20th century, Fiction, amish & mennonite",https://covers.openlibrary.org/b/isbn/9781420150674-M.jpg,No description available.,fiction
272,9780062653314,1,Heat 2 a Novel: A Novel,"Michael Mann, Meg Gardiner",,https://covers.openlibrary.org/b/isbn/9780062653314-M.jpg,No description available.,other
273,9780465042999,1,Bibliotech: Why Libraries Matter More Than Ever In The Age Of Google,,,https://covers.openlibrary.org/b/isbn/9780465042999-M.jpg,No description available.,other
274,9780593126035,1,"Date Me, Bryson Keller",Kevin van Whye,Children's fiction,https://covers.openlibrary.org/b/isbn/9780593126035-M.jpg,No description available.,fiction
275,9781952210563,1,Murder Out of Character,Olivia Matthews,"Fiction, mystery & detective, general, Fiction, romance, general",https://covers.openlibrary.org/b/isbn/9781952210563-M.jpg,No description available.,fiction
276,9780140296556,1,The Book of War: 25 Centuries Of Great War Writing,John Keegan,,https://covers.openlibrary.org/b/isbn/9780140296556-M.jpg,No description available.,other
277,9781133049753,1,Introduction to Logic and Critical Thinking,Merrilee H. Salmon,"Logic, Reasoning",https://covers.openlibrary.org/b/isbn/9781133049753-M.jpg,No description available.,other
278,0029013801,1,Gender and Stress,,"Stress (Psychology), Sex differences (Psychology), Women -- Psychology, Sex Characteristics, Stress, Psychological",https://covers.openlibrary.org/b/isbn/0029013801-M.jpg,No description available.,social science
279,3899715004,1,Wilhelm Wundt - Völkerpsychologie,Wilhelm Max Wundt,Ethnopsychology,https://covers.openlibrary.org/b/isbn/3899715004-M.jpg,No description available.,other
280,0837178665,1,Introducción a La Filosofía,Julián Marías,Philosophy -- Introductions.,https://covers.openlibrary.org/b/isbn/0837178665-M.jpg,No description available.,other
281,0671242121,1,Homosexualities,Alan P. Bell,Homosexuality -- United States,https://covers.openlibrary.org/b/isbn/0671242121-M.jpg,No description available.,lgbtq+
282,9780766143388,1,My Life,Isadora Duncan,"Biography & Autobiography, Women's studies, Entertainment & Performing Arts - Dancers, Biography / Autobiography, Biography/Autobiography, Personal Memoirs, Women",https://covers.openlibrary.org/b/isbn/9780766143388-M.jpg,No description available.,gender studies
283,9780544086616,1,The Evil Hours,David J. Morris,"Post-traumatic stress disorder, Mental health, Patients, Biography",https://covers.openlibrary.org/b/isbn/9780544086616-M.jpg,"'""In the tradition of The Emperor of All Maladies and The Noonday Demon, a moving, eye-opening exploration of PTSD. Just as polio loomed over the 1950s, and AIDS stalked the 1980s and \'90s, posttraumatic stress disorder haunts us in the early years of the twenty-first century. Over a decade into the United States\' ""global war on terror,"" PTSD afflicts as many as 30 percent of the conflict\'s veterans. But the disorder\'s reach extends far beyond the armed forces. In total, some twenty-seven million Americans are believed to be PTSD survivors. Yet to many of us, the disorder remains shrouded in mystery, secrecy, and shame. Now, David J. Morris -- a war correspondent, former Marine, and PTSD sufferer himself -- has written the essential account of this illness. Through interviews with individuals living with PTSD, forays into the scientific, literary, and cultural history of the illness, and memoir, Morris crafts a moving work that will speak not only to those with the condition and to their loved ones, but also to all of us struggling to make sense of an anxious and uncertain time""-",self-help
284,0155010131,1,Images of Women in American Popular Culture,,"Women in popular culture -- United States -- History -- Miscellanea., Sex role -- United States -- Miscellanea., Sexism -- United States -- Miscellanea.",https://covers.openlibrary.org/b/isbn/0155010131-M.jpg,No description available.,history
285,9780704341845,1,Writing a Woman's Life,Carolyn G. Heilbrun,"Literature -- Women authors., Women and literature.",https://covers.openlibrary.org/b/isbn/9780704341845-M.jpg,No description available.,gender studies
286,9780573122064,1,Diana of Dobson's,CICELY HAMILTON,,https://covers.openlibrary.org/b/isbn/9780573122064-M.jpg,No description available.,other
287,003062374X,1,The Maid of the North,E. Phelps,Literature - Classics / Criticism,https://covers.openlibrary.org/b/isbn/003062374X-M.jpg,No description available.,other
288,0674032993,1,Mothers and Others,Sarah Blaffer Hrdy,"Mother and child, Parental behavior in animals, Child rearing -- Psychological aspects, Behavior evolution",https://covers.openlibrary.org/b/isbn/0674032993-M.jpg,No description available.,other
289,0078026628,1,Feminist Frontiers,"Verta A. Taylor, Leila J. Rupp, Nancy Whittier","Cross-cultural studies, Sex role, Feminism, Women",https://covers.openlibrary.org/b/isbn/0078026628-M.jpg,No description available.,gender studies
290,9780810916937,1,Histoire Du Costume En Occident,"Boucher, François",Clothing and dress -- History,https://covers.openlibrary.org/b/isbn/9780810916937-M.jpg,No description available.,history
291,9781568587226,1,Main Street Moment,"Gerald W. McEntee, Lee Saunders",,https://covers.openlibrary.org/b/isbn/9781568587226-M.jpg,No description available.,other
292,1494346249,1,Biochemistry Lab Manual,Dr. David A. Thompson,,https://covers.openlibrary.org/b/isbn/1494346249-M.jpg,No description available.,other
293,1449645445,1,Introduction to Homeland Security,"Willard M. Oliver, Nancy E. Marion, Joshua B. Hill","United states, department of homeland security, National security, united states, Internal security, Terrorism, united states, Terrorism, prevention",https://covers.openlibrary.org/b/isbn/1449645445-M.jpg,No description available.,other
294,0393674401,1,Psychological Science,Michael Gazzaniga,Psychology,https://covers.openlibrary.org/b/isbn/0393674401-M.jpg,No description available.,social science
295,9780716732648,1,Chemical Principles,P. W. Atkins,Chemistry.,https://covers.openlibrary.org/b/isbn/9780716732648-M.jpg,No description available.,other
296,9781402796142,1,Origami Zoo,Zülal Aytüre-Scheele,,https://covers.openlibrary.org/b/isbn/9781402796142-M.jpg,No description available.,other
297,1620970198,1,Latino Stats,"Idelisse Malavé, Esti Giordani","Hispanic americans, social conditions",https://covers.openlibrary.org/b/isbn/1620970198-M.jpg,No description available.,social science
298,039472688X,1,The Golden Cage,Hilde Bruch,"Anorexia nervosa., Anorexia nervosa.",https://covers.openlibrary.org/b/isbn/039472688X-M.jpg,No description available.,other
299,9781557981042,1,Women and Depression,,"Depression, Mental, Women -- Mental health, Depression, Mental -- Risk factors, Depression -- epidemiology, Depression -- therapy, Risk Factors, Women -- psychology",https://covers.openlibrary.org/b/isbn/9781557981042-M.jpg,No description available.,self-help
300,9782881160004,1,Women in Development,,,https://covers.openlibrary.org/b/isbn/9782881160004-M.jpg,No description available.,other
301,9780801409585,1,Caveats and Critiques,Max Black,"Analysis (Philosophy) -- Addresses, essays, lectures., Logic -- Addresses, essays, lectures.",https://covers.openlibrary.org/b/isbn/9780801409585-M.jpg,No description available.,other
302,0300046189,1,Woman in the Crested Kimono,Edwin McClellan,"Asian / Middle Eastern history: c 1500 to c 1900, Biography: historical, Social history, Biography & Autobiography, Biography / Autobiography, Biography/Autobiography, Japan, Historical, Historical - General, Women, Ethnic Studies - General, People of Color",https://covers.openlibrary.org/b/isbn/0300046189-M.jpg,No description available.,history
303,9781555833916,1,Gay Men & Women Who Enriched the World,Tom Cowan,"Biography & Autobiography, Gay & Lesbian studies, Lesbian Studies, Homosexuality, Social Science, Biography / Autobiography, Gay/Lesbian Nonfiction, Gay Studies, Specific Groups - Male Gay Studies, Social Science / Lesbian Studies, Biography, Gays",https://covers.openlibrary.org/b/isbn/9781555833916-M.jpg,No description available.,social science
304,161039173X,1,The Good Girls Revolt,Lynn Povich,"Sex role in the work environment, Women journalists, Newsweek, Sex discrimination in employment",https://covers.openlibrary.org/b/isbn/161039173X-M.jpg,No description available.,gender studies
305,9781480429604,1,Lesbian Images,Jane Rule,,https://covers.openlibrary.org/b/isbn/9781480429604-M.jpg,No description available.,other
